,phonemes,overlap / correlation
178,"['ō', 'i']",0.07744030926623661
179,"['ō', 'u']",0.5517241379310346
180,"['ō', 'e']",0.36030187928883595
181,"['ō', 'ʌ']",0.5808023194967747
182,"['ō', 'o']",0.7862158588810495
183,"['ō', 'æ']",0.07744030926623661
184,"['ō', 'ɔ']",0.5517241379310346
185,"['ō', 'y']",-0.22518867455552247
186,"['ō', 'w']",0.32163376045133846
187,"['ō', 'ɛ']",0.06189844605901727
188,"['ō', 'r']",0.09349923967246891
189,"['ō', 'l']",-0.09349923967246886
190,"['ō', 'p']",-0.1915301171270229
191,"['ō', 'b']",-0.15385177348905557
192,"['ō', 'f']",-0.12833307154304638
193,"['ō', 'v']",-0.10908244628454696
194,"['ō', 'm']",-0.1283330715430464
195,"['ō', 't']",-0.3760821129732468
196,"['ō', 'd']",-0.3368743128004967
197,"['ō', 'θ']",-0.3368743128004967
198,"['ō', 'ð']",-0.31166413224156275
199,"['ō', 'n']",-0.31166413224156275
200,"['ō', 's']",-0.31166413224156275
201,"['ō', 'z']",-0.29608092562948474
202,"['ō', 'c']",-0.3368743128004967
203,"['ō', 'č']",-0.33687431280049673
204,"['ō', 'ǰ']",-0.3116641322415627
205,"['ō', 'š']",-0.3116641322415627
206,"['ō', 'ž']",-0.29608092562948474
207,"['ō', 'k']",-0.05085476277156081
208,"['ō', 'g']",-0.031388241028717234
209,"['ō', 'x']",-0.03138824102871724
210,"['ō', 'ŋ']",0.09349923967246888
211,"['ō', 'h']",0.057459035138106934
212,"['ō', 'kʷ']",0.17263532565794465
213,"['ō', 'gʷ']",0.18074256993863333
214,"['ō', 'xʷ']",0.18074256993863333
215,"['ǣ', 'ā']",0.7862158588810494
216,"['ǣ', 'œ̄']",0.7862158588810494
217,"['ǣ', 'ɔ̄']",0.6075304364080835
218,"['ǣ', 'i']",0.2407717061715384
219,"['ǣ', 'u']",-0.14294833797837256
220,"['ǣ', 'e']",0.5134360308102701
221,"['ǣ', 'ʌ']",0.24077170617153837
222,"['ǣ', 'o']",0.03703703703703705
223,"['ǣ', 'æ']",0.7624437362098718
224,"['ǣ', 'ɔ']",0.3216337604513384
225,"['ǣ', 'y']",-0.09335200560186728
226,"['ǣ', 'w']",-0.4444444444444443
227,"['ǣ', 'ɛ']",0.1924500897298752
228,"['ǣ', 'r']",0.08075026385191822
229,"['ǣ', 'l']",-0.08075026385191822
230,"['ǣ', 'p']",-0.33744508936606765
231,"['ǣ', 'b']",-0.24803053494460905
232,"['ǣ', 'f']",-0.18287671161973265
233,"['ǣ', 'v']",-0.12920042216306912
234,"['ǣ', 'm']",-0.18287671161973262
235,"['ǣ', 't']",-0.47834460310746035
236,"['ǣ', 'd']",-0.3990037344430531
237,"['ǣ', 'θ']",-0.3990037344430531
238,"['ǣ', 'ð']",-0.33915110817805644
239,"['ǣ', 'n']",-0.33915110817805644
240,"['ǣ', 's']",-0.33915110817805644
241,"['ǣ', 'z']",-0.29070094986690553
242,"['ǣ', 'c']",-0.3990037344430531
243,"['ǣ', 'č']",-0.3990037344430531
244,"['ǣ', 'ǰ']",-0.3391511081780564
245,"['ǣ', 'š']",-0.33915110817805644
246,"['ǣ', 'ž']",-0.29070094986690553
247,"['ǣ', 'k']",-0.3865006029094686
248,"['ǣ', 'g']",-0.30903502310036884
249,"['ǣ', 'x']",-0.3090350231003689
250,"['ǣ', 'ŋ']",-0.33915110817805644
251,"['ǣ', 'h']",0.43669364506196995
252,"['ǣ', 'kʷ']",-0.5204800389058842
253,"['ǣ', 'gʷ']",-0.45268314226448547
254,"['ǣ', 'xʷ']",-0.45268314226448547
255,"['ā', 'œ̄']",0.5517241379310346
256,"['ā', 'ɔ̄']",0.7931034482758619
257,"['ā', 'i']",0.07744030926623659
258,"['ā', 'u']",0.10344827586206903
259,"['ā', 'e']",0.36030187928883595
260,"['ā', 'ʌ']",0.5808023194967747
261,"['ā', 'o']",0.3216337604513385
262,"['ā', 'æ']",0.5808023194967747
263,"['ā', 'ɔ']",0.5517241379310346
264,"['ā', 'y']",-0.2251886745555224
265,"['ā', 'w']",-0.1429483379783725
266,"['ā', 'ɛ']",0.06189844605901728
267,"['ā', 'r']",-0.10908244628454693
268,"['ā', 'l']",-0.29608092562948474
269,"['ā', 'p']",-0.44051926939215275
270,"['ā', 'b']",-0.3760821129732468
271,"['ā', 'f']",-0.3368743128004967
272,"['ā', 'v']",-0.31166413224156275
273,"['ā', 'm']",-0.3368743128004967
274,"['ā', 't']",-0.5983124524574381
275,"['ā', 'd']",-0.5454155540579472
276,"['ā', 'θ']",-0.5454155540579471
277,"['ā', 'ð']",-0.5142458181985786
278,"['ā', 'n']",-0.5142458181985787
279,"['ā', 's']",-0.5142458181985787
280,"['ā', 'z']",-0.4986626115865005
281,"['ā', 'c']",-0.5454155540579472
282,"['ā', 'č']",-0.5454155540579472
283,"['ā', 'ǰ']",-0.5142458181985785
284,"['ā', 'š']",-0.5142458181985785
285,"['ā', 'ž']",-0.49866261158650044
